Lane	Stock	JulDate	Fish	Vial	Tray	CatchDate	Year	Contact	SampleName	Comments	Identification	
2	1017	202	56	32892-3	3016	1993-07-21	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
3	1017	203	57	32892-6	3016	1993-07-22	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
4	1017	204	58	32893-8	3016	1993-07-23	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
5	1017	205	59	32894-7	3016	1993-07-24	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
6	1017	205	60	32895-9	3016	1993-07-24	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
7	1017	205	61	32895-10	3016	1993-07-24	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
8	1017	206	62	32897-3	3016	1993-07-25	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
9	1017	206	63	32897-4	3016	1993-07-25	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
10	1017	206	64	32897-7	3016	1993-07-25	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
11	1017	208	65	32899-8	3016	1993-07-27	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
12	1017	210	66	32923-1	3016	1993-07-29	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
13	1017	210	67	32923-7	3016	1993-07-29	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
14	1017	210	68	32923-8	3016	1993-07-29	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
15	1017	210	69	32923-10	3016	1993-07-29	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
16	1017	211	70	32924-5	3016	1993-07-30	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
17	1017	211	71	32924-6	3016	1993-07-30	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
18	1017	212	72	32928-1	3016	1993-07-31	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
19	1017	213	73	32929-3	3016	1993-08-01	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
20	1017	213	74	32930-4	3016	1993-08-01	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
21	1017	214	75	32931-1	3016	1993-08-02	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
22	1017	214	76	32931-6	3016	1993-08-02	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
23	1017	214	77	32932-5	3016	1993-08-02	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
24	1017	215	78	32932-8	3016	1993-08-03	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
25	1017	215	79	32932-10	3016	1993-08-03	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
26	1017	216	80	32933-6	3016	1993-08-04	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
27	1017	216	81	32933-8	3016	1993-08-04	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
28	1017	217	82	32934-3	3016	1993-08-05	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
29	1017	220	83	32936-7	3016	1993-08-08	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
30	1017	224	84	32948-7	3016	1993-08-12	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
31	1017	225	85	32948-9	3016	1993-08-13	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
32	1017	226	86	32949-4	3016	1993-08-14	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
33	1017	174	87	33365-1	3016	1993-06-23	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
34	1017	178	88	33365-4	3016	1993-06-27	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
35	1017	183	89	33372-6	3016	1993-07-02	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
36	1017	184	90	33373-10	3016	1993-07-03	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
37	1017	185	91	33374-7	3016	1993-07-04	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
38	1017	186	92	33375-3	3016	1993-07-05	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
39	1017	186	93	33375-4	3016	1993-07-05	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
40	1017	186	94	33375-8	3016	1993-07-05	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
41	1017	188	95	33377-4	3016	1993-07-07	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
42	1017	189	96	33379-4	3016	1993-07-08	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
43	1017	189	97	33380-7	3016	1993-07-08	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
44	1017	189	98	33380-8	3016	1993-07-08	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
45	1017	190	99	33381-8	3016	1993-07-09	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
46	1017	191	100	33382-4	3016	1993-07-10	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
47	1017	191	101	33382-5	3016	1993-07-10	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
49	1017	191	102	33383-2	3016	1993-07-10	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
50	1017	192	103	33383-6	3016	1993-07-11	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
51	1017	192	104	33383-8	3016	1993-07-11	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
52	1017	192	105	33384-3	3016	1993-07-11	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
53	1017	192	106	33384-5	3016	1993-07-11	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
54	1017	192	107	33385-1	3016	1993-07-11	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
55	1017	193	108	33385-4	3016	1993-07-12	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
56	1017	194	109	33387-9	3016	1993-07-13	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
57	1017	196	110	33389-7	3016	1993-07-15	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
58	1017	196	111	33389-8	3016	1993-07-15	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
59	1017	196	112	33390-5	3016	1993-07-15	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
60	1017	196	113	33390-10	3016	1993-07-15	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
61	1017	197	114	33392-9	3016	1993-07-16	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
62	1017	199	115	33395-10	3016	1993-07-18	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
63	1017	200	116	33396-9	3016	1993-07-19	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
64	1017	201	117	33398-10	3016	1993-07-20	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
65	1017	201	118	33399-1	3016	1993-07-20	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
66	1017	201	119	33399-8	3016	1993-07-20	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
67	1017	203	120	44951-8	3016	1993-07-22	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
68	1017	203	121	44951-10	3016	1993-07-22	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
69	1017	203	122	44952-3	3016	1993-07-22	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
70	1017	203	123	44952-6	3016	1993-07-22	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
71	1017	204	124	44952-10	3016	1993-07-23	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
72	1017	204	125	44953-2	3016	1993-07-23	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
73	1017	204	126	44953-3	3016	1993-07-23	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
74	1017	204	127	44953-6	3016	1993-07-23	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
75	1017	204	128	44955-9	3016	1993-07-23	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
76	1017	205	129	44957-4	3016	1993-07-24	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
77	1017	206	130	44958-5	3016	1993-07-25	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
78	1017	206	131	44958-8	3016	1993-07-25	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
79	1017	206	132	44958-9	3016	1993-07-25	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
80	1017	207	133	44959-6	3016	1993-07-26	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
81	1017	207	134	44959-8	3016	1993-07-26	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
82	1017	207	135	44960-1	3016	1993-07-26	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
83	1017	207	136	44960-7	3016	1993-07-26	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
84	1017	207	137	44960-8	3016	1993-07-26	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
85	1017	207	138	44961-2	3016	1993-07-26	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
86	1017	208	139	44962-7	3016	1993-07-27	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
87	1017	208	140	44962-9	3016	1993-07-27	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
88	1017	208	141	44963-2	3016	1993-07-27	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
89	1017	209	142	44963-8	3016	1993-07-28	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
90	1017	210	143	44965-1	3016	1993-07-29	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
91	1017	210	144	44965-10	3016	1993-07-29	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
92	1017	211	145	44966-6	3016	1993-07-30	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
93	1017	211	146	44967-1	3016	1993-07-30	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
94	1017	214	147	44970-5	3016	1993-08-02	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
95	1017	215	148	44970-9	3016	1993-08-03	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
96	1017	233	149	45051-7	3016	1993-08-21	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
1	1017	240	150	45060-4	3017	1993-08-28	 1993	Harding(Joel)	Yukon River retrospective  1993		20170106	
2	1018	188	1	45320-2	3017	1994-07-07	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
3	1018	189	2	45320-9	3017	1994-07-08	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
4	1018	189	3	45321-1	3017	1994-07-08	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
5	1018	190	4	45321-3	3017	1994-07-09	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
6	1018	190	5	45321-9	3017	1994-07-09	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
7	1018	190	6	45322-1	3017	1994-07-09	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
8	1018	191	7	45322-5	3017	1994-07-10	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
9	1018	193	8	45324-1	3017	1994-07-12	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
10	1018	193	9	45325-5	3017	1994-07-12	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
11	1018	194	10	45325-6	3017	1994-07-13	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
12	1018	194	11	45325-9	3017	1994-07-13	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
13	1018	194	12	45326-3	3017	1994-07-13	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
14	1018	194	13	45326-8	3017	1994-07-13	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
15	1018	194	14	45326-10	3017	1994-07-13	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
16	1018	194	15	45327-7	3017	1994-07-13	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
17	1018	195	16	45327-10	3017	1994-07-14	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
18	1018	195	17	45328-1	3017	1994-07-14	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
19	1018	195	18	45328-6	3017	1994-07-14	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
20	1018	195	19	45328-7	3017	1994-07-14	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
21	1018	195	20	45329-6	3017	1994-07-14	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
22	1018	195	21	45330-3	3017	1994-07-14	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
23	1018	197	22	45333-4	3017	1994-07-16	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
24	1018	197	23	45333-9	3017	1994-07-16	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
25	1018	197	24	45334-3	3017	1994-07-16	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
26	1018	197	25	45334-6	3017	1994-07-16	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
27	1018	197	26	45334-9	3017	1994-07-16	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
28	1018	197	27	45335-3	3017	1994-07-16	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
29	1018	197	28	45335-10	3017	1994-07-16	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
30	1018	198	29	45337-3	3017	1994-07-17	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
31	1018	198	30	45337-7	3017	1994-07-17	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
32	1018	199	31	45339-9	3017	1994-07-18	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
33	1018	199	32	45340-6	3017	1994-07-18	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
34	1018	200	33	45341-8	3017	1994-07-19	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
35	1018	201	34	45344-9	3017	1994-07-20	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
36	1018	201	35	45345-1	3017	1994-07-20	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
37	1018	202	36	45347-9	3017	1994-07-21	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
38	1018	203	37	45348-6	3017	1994-07-22	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
39	1018	203	38	45348-9	3017	1994-07-22	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
40	1018	204	39	45350-3	3017	1994-07-23	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
41	1018	182	40	45352-6	3017	1994-07-01	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
42	1018	185	41	45354-2	3017	1994-07-04	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
43	1018	185	42	45354-4	3017	1994-07-04	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
44	1018	186	43	45354-10	3017	1994-07-05	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
45	1018	186	44	45355-9	3017	1994-07-05	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
46	1018	186	45	45356-4	3017	1994-07-05	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
47	1018	187	46	45356-8	3017	1994-07-06	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
49	1018	187	47	45356-9	3017	1994-07-06	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
50	1018	187	48	45357-1	3017	1994-07-06	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
51	1018	187	49	45357-3	3017	1994-07-06	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
52	1018	188	50	45357-7	3017	1994-07-07	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
53	1018	188	51	45358-5	3017	1994-07-07	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
54	1018	189	52	45359-5	3017	1994-07-08	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
55	1018	189	53	45359-9	3017	1994-07-08	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
56	1018	191	54	45362-2	3017	1994-07-10	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
57	1018	192	55	45363-4	3017	1994-07-11	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
58	1018	192	56	45363-5	3017	1994-07-11	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
59	1018	192	57	45363-6	3017	1994-07-11	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
60	1018	193	58	45365-3	3017	1994-07-12	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
61	1018	193	59	45366-3	3017	1994-07-12	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
62	1018	194	60	45367-8	3017	1994-07-13	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
63	1018	194	61	45367-9	3017	1994-07-13	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
64	1018	194	62	45369-1	3017	1994-07-13	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
65	1018	194	63	45369-6	3017	1994-07-13	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
66	1018	194	64	45370-2	3017	1994-07-13	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
67	1018	194	65	45370-6	3017	1994-07-13	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
68	1018	195	66	45372-2	3017	1994-07-14	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
69	1018	195	67	45372-3	3017	1994-07-14	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
70	1018	195	68	45373-1	3017	1994-07-14	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
71	1018	195	69	45373-4	3017	1994-07-14	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
72	1018	195	70	45374-9	3017	1994-07-14	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
73	1018	196	71	45376-8	3017	1994-07-15	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
74	1018	197	72	45377-5	3017	1994-07-16	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
75	1018	197	73	45378-1	3017	1994-07-16	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
76	1018	198	74	45380-9	3017	1994-07-17	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
77	1018	199	75	45381-9	3017	1994-07-18	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
78	1018	199	76	45382-7	3017	1994-07-18	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
79	1018	200	77	45384-7	3017	1994-07-19	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
80	1018	200	78	45385-3	3017	1994-07-19	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
81	1018	201	79	45386-8	3017	1994-07-20	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
82	1018	202	80	45387-9	3017	1994-07-21	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
83	1018	202	81	45388-3	3017	1994-07-21	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
84	1018	202	82	45389-1	3017	1994-07-21	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
85	1018	204	83	45391-1	3017	1994-07-23	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
86	1018	205	84	45391-8	3017	1994-07-24	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
87	1018	205	85	45392-1	3017	1994-07-24	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
88	1018	207	86	45393-7	3017	1994-07-26	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
89	1018	208	87	45396-3	3017	1994-07-27	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
90	1018	208	88	45396-7	3017	1994-07-27	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
91	1018	209	89	45397-8	3017	1994-07-28	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
92	1018	209	90	45398-1	3017	1994-07-28	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
93	1018	204	91	45401-1	3017	1994-07-23	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
94	1018	205	92	45402-2	3017	1994-07-24	 1994	Harding(Joel)	Yukon River retrospective  1994		20170106	
